cell	UMAP1	UMAP2	PatientID	condition	fib_state	neut_state	pseudotime
"SAM24412535_788695"	3.8074899055359	-5.45088851480301	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.9354358282379
"SAM24412535_104418"	3.61458829420778	-4.90195882348832	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.3202000013164
"SAM24412535_30102"	3.56222203749391	-3.99680602578934	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.3356834969017
"SAM24412535_579637"	3.85486892241213	-4.3146456482869	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.7575799012939
"SAM24412535_52985"	3.7868407108185	-5.42741763620194	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.9134717911289
"SAM24412535_69721"	3.72124293822023	-4.11857068567093	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.5206672070593
"SAM24412535_326132"	3.95421484488222	-4.86087930230912	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.3222240377637
"SAM24412535_855401"	3.72591856497499	-5.4627546074849	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.9529966516421
"SAM24412535_767067"	3.84153774756166	-5.43618142633255	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.9183758062623
"SAM24412535_671347"	3.48794225233766	-4.71566236047562	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.0375601755705
"SAM24412535_752110"	3.81901148337099	-5.41286170511063	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.8958483579084
"SAM24412535_340472"	3.43720749396059	-4.14725577859696	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.4181389946941
"SAM24412535_12938"	3.6788301803467	-5.09881818322953	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.5724058377667
"SAM24412535_172990"	3.79796150702211	-3.97334802179154	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.4256678417533
"SAM24412535_348369"	3.89196899908754	-4.42910802392777	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.8777571870537
"SAM24412535_290483"	3.59151772040102	-3.98493659524735	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.339336505049
"SAM24412535_33274"	3.6115203239319	-3.9473942521077	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.3160072972091
"SAM24412535_304863"	3.7833965160248	-5.49887549905594	"P019"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.9849951905633
"SAM24412540_495516"	4.12497213858339	-4.65593516855057	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1520255730991
"SAM24412540_129175"	4.14673617857668	-4.40267264871415	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9270975237438
"SAM24412540_597701"	4.17307785528871	-4.85206830529984	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3410492962727
"SAM24412540_685479"	4.15770224112245	-4.52168929605301	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0442450803416
"SAM24412540_682342"	3.66950801390382	-4.58555972604569	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9651240473529
"SAM24412540_450083"	3.86170462149355	-4.6454938652974	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.0869584601304
"SAM24412540_471378"	4.08318761366579	-4.62516009836014	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1132196496205
"SAM24412540_730986"	4.05575803297731	-4.92279851465043	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3939305768653
"SAM24412540_420391"	4.1400962211487	-4.94879233865555	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4240702365504
"SAM24412540_854073"	4.13120487707826	-4.86701142816361	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3505994608743
"SAM24412540_355632"	4.1539438106415	-4.31705939798172	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.8660201528979
"SAM24412540_792546"	3.98599627989504	-3.88262355356034	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.7413430372531
"SAM24412540_45944"	4.18224624174806	-4.5187791588765	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.0485111542569
"SAM24412540_714868"	3.90786722677919	-4.18921506433304	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.6640802189436
"SAM24412540_702221"	4.00551894682619	-4.27458751230057	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0871200576781
"SAM24412540_681410"	4.17238977926943	-4.13734424142655	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0039723741067
"SAM24412540_775970"	3.95056417959901	-4.3589366677266	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.8329611087857
"SAM24412540_36584"	4.02932313460085	-4.90968406228836	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3801001265899
"SAM24412540_702942"	4.14348844069215	-4.29786717920121	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.84436620912
"SAM24412540_69754"	3.92581227797243	-4.78508365182694	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2368421024379
"SAM24412540_801611"	4.26795390623781	-4.24769818811234	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.8416559904837
"SAM24412540_842037"	3.77718237417909	-4.55657279519852	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.9683033256161
"SAM24412540_849051"	4.10659125822756	-4.27303636102494	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.8080530964744
"SAM24412540_747956"	4.07235673445436	-4.83375537423905	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3101962419995
"SAM24412540_755565"	4.1931579448578	-4.64048087625321	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.1511178146269
"SAM24412540_469649"	4.12490228193971	-4.21458613900956	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.7599120154698
"SAM24412540_543407"	4.16344383734438	-4.08409631280716	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.6729189217633
"SAM24412540_770770"	4.09216574209901	-4.66471231012162	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.15377446145
"SAM24412540_773770"	4.03452852743837	-4.33229768304642	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.8378683916615
"SAM24412540_136395"	4.08400038260194	-4.53374898462113	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.0346156203064
"SAM24412540_547094"	4.13957432287904	-4.31328284768876	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.8573878887606
"SAM24412540_37303"	4.12160066145631	-4.77396476297196	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2570841163443
"SAM24412540_610413"	3.95941475409242	-4.65503108529862	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.1166454452428
"SAM24412540_79586"	4.04259613531801	-4.76889836816605	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2421073425956
"SAM24412540_592418"	3.89662316817018	-4.32954347162064	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.7863316004168
"SAM24412540_820714"	4.18056038397524	-4.64882981805619	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.156658657278
"SAM24412540_680887"	4.06001952666017	-4.19482791452225	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7315472663664
"SAM24412540_479966"	4.14892509955141	-4.7166870835286	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2164349796286
"SAM24412540_52489"	4.15964129942629	-4.33743035821732	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.1729569199176
"SAM24412540_82053"	4.09487608450624	-4.22216546563919	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0627659984961
"SAM24412540_482213"	4.04850438612672	-4.75431478051957	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2323129417797
"SAM24412540_380267"	4.14594391363832	-4.09570443658646	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.6763368371059
"SAM24412540_874599"	4.1254945136902	-4.75514447717484	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2410839343314
"SAM24412540_584893"	3.95308164137575	-4.72058618097123	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1794421405334
"SAM24412540_80724"	3.81478193777773	-4.88675963907059	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3303365135645
"SAM24412540_601230"	4.16911986845705	-4.19737803964432	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.759524051775
"SAM24412540_89644"	4.09404996412965	-4.86698472528275	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3458932597381
"SAM24412540_819122"	4.0786686279175	-5.11837518243607	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5874924738977
"SAM24412540_598742"	4.09103635328981	-5.03956735162552	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5123035977746
"SAM24412540_760210"	3.96262124556276	-4.94349753885086	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4099905988821
"SAM24412540_369379"	4.07888511198732	-4.49239671258744	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.993537698254
"SAM24412540_128163"	4.17011383551332	-4.63936603097733	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1452259187718
"SAM24412540_565484"	4.07713178175661	-4.5936664345723	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.0818587038309
"SAM24412540_365439"	4.16218999403688	-4.49254500894364	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.0176198856837
"SAM24412540_435829"	3.96069720762941	-4.72633874444779	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1866552408433
"SAM24412540_756991"	4.01289919394228	-4.69480359582718	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1666891500767
"SAM24412540_374290"	3.92010739821169	-4.88686406640824	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3437059916894
"SAM24412540_829930"	4.14584759253236	-4.14416825799759	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0028326412769
"SAM24412540_208693"	4.03136518973085	-4.91806209115799	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3886686359376
"SAM24412540_458649"	4.0688231326935	-5.28215968637284	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.7497189093283
"SAM24412540_346735"	3.93950775641176	-4.83427035836991	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.293974618811
"SAM24412540_459320"	4.0367973186371	-5.0694793465596	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5390677035044
"SAM24412540_40607"	3.91589835661623	-4.51165139703568	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9651410427191
"SAM24412540_508192"	3.76049140471193	-4.46498668222245	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.8646184848925
"SAM24412540_43039"	4.14826444166872	-4.75666606454667	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2432815161931
"SAM24412540_233442"	3.97958997267458	-5.11647212533768	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5866969742481
"SAM24412540_19577"	4.08273080366823	-4.64771354226883	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.135182903018
"SAM24412540_501375"	4.00158980864259	-4.84142196206864	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3088885875388
"SAM24412540_739957"	4.12652448195192	-4.9422239068013	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4168375834896
"SAM24412540_747327"	4.06696632879945	-5.00881993799027	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4804016067404
"SAM24412540_873565"	4.046404395282	-4.39978158502396	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.9051721909359
"SAM24412540_317290"	4.21834758299562	-4.63001906900223	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1461341921403
"SAM24412540_800623"	4.01634553450319	-4.518244147585	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.0003221867748
"SAM24412540_90763"	4.03621629255983	-4.58175218133744	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0668616972804
"SAM24412540_789590"	4.10108092802736	-4.87639701394852	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3561161521945
"SAM24412540_54858"	4.16959360617372	-4.49207866220292	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.019300860134
"SAM24412540_791537"	4.00484255331728	-4.928737998293	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3973406376387
"SAM24412540_850642"	4.16504028815004	-4.64266812829789	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1473984057512
"SAM24412540_265673"	4.07019737738344	-3.99938905267533	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.5652177577508
"SAM24412540_174816"	4.15279701727602	-4.28968369989212	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.8400208000403
"SAM24412540_358369"	4.16988400000307	-4.72313249139603	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2271059630121
"SAM24412540_457649"	3.96526483076784	-4.82046020059403	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2835185772275
"SAM24412540_711906"	4.01147893446657	-5.03316104440506	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5019642268904
"SAM24412540_234381"	3.99731853979799	-5.33748137979325	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.8088869752574
"SAM24412540_544614"	4.27108624953005	-4.85341107873734	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3547256645719
"SAM24412540_57275"	3.91892245787355	-5.16671597986039	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6376157932254
"SAM24412540_736020"	3.87841466444704	-4.9087241890889	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3601407740638
"SAM24412540_276228"	4.08774450796816	-4.39812934427079	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9138472082408
"SAM24412540_582835"	4.06422832983705	-4.95579612283524	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4273072573886
"SAM24412540_516206"	4.06942728537294	-5.13623893289383	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6054584023139
"SAM24412540_313890"	4.06061986464235	-4.64804208307084	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1308971507893
"SAM24412540_523371"	4.05076936262819	-4.91609513788041	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3891613281378
"SAM24412540_4895"	3.95034888762209	-4.20724856881913	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.6979378039956
"SAM24412540_700045"	3.81307199972841	-5.25065028695877	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.7308636687407
"SAM24412540_855325"	4.08600548285219	-4.9215620758992	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3941939830626
"SAM24412540_131375"	3.91033295172426	-4.65887963800248	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.110182740547
"SAM24412540_564206"	3.97309855002138	-4.75584161310013	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2180945431709
"SAM24412540_843407"	3.9334938861725	-5.13603866128739	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6067775208125
"SAM24412540_599426"	4.06585649031374	-4.15526664285477	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6978516670354
"SAM24412540_115265"	3.99251345175478	-4.46284186868485	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.9404080985305
"SAM24412540_382038"	3.91951039808962	-5.00989234475907	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.4741683718365
"SAM24412540_749679"	3.88609055060121	-5.1056784394246	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.576949040029
"SAM24412540_241447"	3.95080784338686	-4.71354997186478	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1720865905293
"SAM24412540_719158"	4.09645656126711	-5.04804837732132	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5210427053086
"SAM24412540_439138"	4.06104806441042	-3.96017444162186	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.8353683109241
"SAM24412540_109496"	4.14949396628114	-5.24244630365189	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.7060745083086
"SAM24412540_296531"	4.06909326094362	-4.76972425012406	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2462639959368
"SAM24412540_726266"	3.83401921766969	-4.74280059366043	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.176360886712
"SAM24412540_248166"	4.02800658720705	-4.79374396829422	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2649175097619
"SAM24412540_475529"	3.98155907171938	-3.86812675027665	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.7262788666657
"SAM24412540_354947"	4.12779978293153	-4.55550467996415	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.068040654604
"SAM24412540_59787"	4.17934111136171	-4.90034997491654	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3897353364781
"SAM24412540_439201"	4.14643577116701	-4.44967973260697	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9720353620779
"SAM24412540_730022"	3.88873151320192	-5.16085565118607	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6320932859301
"SAM24412540_695981"	4.02027467268678	-4.26918971566971	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.7738111564347
"SAM24412540_739399"	4.03277829664919	-4.94897735147293	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4189389592622
"SAM24412540_727874"	4.00600436705324	-5.06949365167435	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5394261918699
"SAM24412540_570490"	3.88879016417238	-4.52695977716263	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9720133156684
"SAM24412540_728675"	3.92541936415407	-4.77359616784867	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2255248802667
"SAM24412540_768638"	4.10940555113527	-4.96698796777543	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4407232456801
"SAM24412540_424252"	4.07039097326967	-4.79390132455643	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.2704119829336
"SAM24412540_655551"	3.95768621939394	-5.05492150811966	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5210333194863
"SAM24412540_238791"	4.00056007879945	-4.20542657403763	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7168507108337
"SAM24412540_432855"	4.12025717276308	-4.68733394174393	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1817527779127
"SAM24412540_537325"	4.0141036846039	-5.1936911347371	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.6640572822072
"SAM24412540_780587"	4.02020219343874	-4.9731396439534	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.4424486236275
"SAM24412540_517133"	4.16630128401491	-4.38964688806351	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.9202438504088
"SAM24412540_840139"	3.95029452818605	-4.91089189081009	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3713445779543
"SAM24412540_861227"	3.76169899481508	-4.67131698159989	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0913774198285
"SAM24412540_693753"	3.84475139158937	-4.50475776223954	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.9380919982605
"SAM24412540_52263"	4.04452518004152	-5.22275483636673	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6915849576987
"SAM24412540_389561"	3.84087470549318	-4.65678203134354	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.0936587052314
"SAM24412540_791682"	4.00129154700014	-5.04705083398636	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5153323259141
"SAM24412540_566331"	3.86727908629152	-4.86242616205033	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.3128089040694
"SAM24412540_744760"	3.98384598273012	-4.72567975549515	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1908340434048
"SAM24412540_791753"	3.99365237730714	-4.74056232003983	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2074332428769
"SAM24412540_725348"	4.09043100851747	-4.70995938806351	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1976669924738
"SAM24412540_444299"	3.92738369482729	-4.96947228936966	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4341879467359
"SAM24412540_606051"	4.197034630954	-5.16080796747025	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6285995878631
"SAM24412540_785414"	3.98492220419618	-5.13156163720902	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.6017259431841
"SAM24412540_247813"	3.86489108580324	-4.9923366311055	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.453928607296
"SAM24412540_858113"	4.01462796705934	-4.74118649987992	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2124142414156
"SAM24412540_571516"	4.05024984854433	-5.09913241891678	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5685685595978
"SAM24412540_563414"	4.05232695120546	-4.10617387323197	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6475257677629
"SAM24412540_647598"	3.90669015425417	-4.99110448388871	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4547685166756
"SAM24412540_865379"	3.52660420912477	-4.57400691537674	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.8834966701271
"SAM24412540_650797"	4.14676502722475	-4.82219827203568	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3081029995355
"SAM24412540_479177"	4.08141473311159	-5.1263664963704	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5954525943971
"SAM24412540_568506"	3.9688246585724	-4.31012809305008	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.7938155845231
"SAM24412540_661421"	4.08563879507753	-4.79332292108353	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2717586691423
"SAM24412540_178072"	4.0820112563965	-4.10483396081742	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6584671753842
"SAM24412540_827365"	3.89480045813295	-4.79336583642777	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.2477648993262
"SAM24412540_780953"	3.98837283629152	-5.01970565347489	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4873807788321
"SAM24412540_340687"	3.87418654936525	-4.8856643441182	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3367320312434
"SAM24412540_779640"	4.12339595335695	-4.8960517647725	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3784249881043
"SAM24412540_735998"	4.0281041004059	-4.87308824090775	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.3436421999298
"SAM24412540_862415"	3.93605426329347	-4.70362937478836	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1593096459627
"SAM24412540_879719"	4.07256058233949	-4.48186099557694	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	15.9816288701393
"SAM24412540_849029"	4.0675475932953	-4.67671859292801	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1603877376867
"SAM24412540_643062"	4.04877522963258	-4.94980084924515	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4205538645203
"SAM24412540_478954"	3.95951608198854	-4.61573350457962	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.0773674787094
"SAM24412540_153037"	4.12267950552675	-5.00057065515335	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4749222394183
"SAM24412540_617500"	4.06663754957887	-4.55440700082596	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.0494124841481
"SAM24412540_301192"	4.04756048697206	-4.23627984552201	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	15.7527329108731
"SAM24412540_367098"	3.91739586371156	-4.78010737924393	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.2302213884067
"SAM24412540_118463"	4.04375723379823	-4.96349465875443	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.4339822932321
"SAM24412540_383575"	4.13170197981569	-4.50637662439164	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.0221063960155
"SAM24412540_793860"	3.99313524740907	-4.15217912225541	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	15.6652364625463
"SAM24412540_142211"	3.85772088545534	-4.75045526056107	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.1887860768268
"SAM24412540_879499"	3.75890234488222	-4.97112739114579	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4274951837226
"SAM24412540_816272"	3.80981377142641	-4.75231206445511	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.1806200992737
"SAM24412540_567061"	3.97348359602663	-5.0087841752034	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.4757351600747
"SAM24412540_575372"	3.87089518088075	-5.08676278619584	"P021"	"Uninflamed UC"	"Activated crypt-top fibroblast"	NA	16.5582044126727
"SAM24412540_405174"	3.98042109984132	-4.73559320001419	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.199816289311
"SAM24412540_770709"	4.04191902655336	-5.11308324365433	"P021"	"Uninflamed UC"	"Resting crypt-top fibroblast"	NA	16.5826116295062
"SAM24412540_365798"	3.89971211928102	-4.76227796106156	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.2090986722583
"SAM24412540_232370"	3.86425307768556	-4.61594331292923	"P021"	"Uninflamed UC"	"Inflammatory fibroblast"	NA	16.0501917662478
